Site_ID,Technology,Vendor,Region,RRC_Success_Rate,ERAB_Drop_Rate,DL_Throughput,UL_Throughput,PRB_Utilization_DL,PRB_Utilization_UL,RSRP_Avg,RSRQ_Avg,SINR_Avg,CQI_Avg,Critical_Alarms_Count,Major_Alarms_Count,VSWR_Alarm,GPS_Sync_Alarm,Transmission_Alarm,CPU_Utilization,Memory_Usage,DL_User_Count,UL_User_Count,Cell_Health
SITE_628,4G,Huawei,UPW,75.63528558,0.753040516,75.91018742,18.54009853,98.18231818,61.27950519,-89.88958545,-14.9898476,21.5902465,13.68384811,0,5,1,0,1,50.65155484,89.98533755,89,20,0
SITE_629,4G,Nokia,UPW,91.5937436,1.086154432,129.6356776,17.34938364,88.16975477,82.57094438,-73.32332835,-19.96919542,22.07765883,1.577504529,0,3,1,1,0,94.62610415,52.67837986,125,220,1
SITE_630,5G,Nokia,Chennai,96.00800405,2.319950657,90.8836988,19.99706259,25.65647989,79.27254869,-69.51961686,-16.19509254,10.94657309,7.043111959,1,6,1,0,1,21.07471184,76.12446374,133,120,1
SITE_631,3G,Nokia,UPW,83.61840544,1.32002175,105.7247971,7.780041844,14.15768349,47.65473192,-85.21401255,-14.21250164,16.41664297,1.731438172,1,6,1,0,1,93.41813904,89.21998943,10,122,1
SITE_632,5G,Nokia,UPW,94.64295975,2.076204862,57.87724805,37.17024526,62.16370547,42.19993573,-82.86389023,-3.153235119,8.073188248,2.337614244,3,1,1,0,1,38.85348058,39.97383119,187,18,1
SITE_633,5G,Huawei,Mumbai,86.63972044,4.44232055,112.0833524,42.99125632,92.13445242,33.87387257,-103.0268454,-11.0997929,19.568152,10.22413334,1,1,1,1,0,23.02884375,30.19276681,42,143,0
SITE_634,4G,Nokia,UPE,89.11272511,4.121634459,101.6594773,46.99701713,25.96162255,66.11665267,-66.30784796,-16.51986289,24.25025588,10.05955765,1,1,1,1,1,42.26981739,19.13866847,120,215,0
SITE_635,4G,Huawei,UPE,85.78835381,3.150199392,22.33648967,25.12575287,10.63386232,29.39387796,-118.5476373,-14.30808814,19.08816471,1.462730728,3,1,1,0,1,60.25956116,21.27197105,106,91,0
SITE_636,5G,Huawei,Mumbai,83.8951815,4.290601971,88.0332137,35.34241926,82.49464414,26.24044655,-99.08385183,-14.38476931,12.94039194,1.015840652,2,8,0,0,1,24.21476545,78.28450909,12,166,0
SITE_637,4G,Huawei,Chennai,77.03960325,3.918861945,42.22780696,42.92200505,16.91161159,35.28124104,-76.69197471,-19.66466231,11.05302858,2.103453081,1,4,1,0,0,31.2295175,57.09784722,222,192,0
SITE_638,4G,Huawei,Delhi,79.09582178,2.144924659,121.5938721,21.49626444,47.23354287,20.06327983,-115.1946294,-17.70188808,17.48118778,11.68198457,2,7,1,1,0,81.90918516,79.89673403,211,108,1
SITE_639,4G,Ericsson,Delhi,78.69910357,1.00532576,66.76096773,16.16122695,71.09986035,64.08518436,-109.0098284,-8.181660185,18.79338121,9.184070619,0,4,1,1,1,94.91085155,73.15640712,82,145,1
SITE_640,4G,Ericsson,Delhi,86.89866793,2.5710052,149.229204,46.89950324,31.31178269,57.38045519,-84.64285633,-17.95573323,14.55553052,1.533655433,1,4,0,0,1,33.63554223,63.8995704,59,171,0
SITE_641,4G,Nokia,Mumbai,73.59861079,3.681144413,18.4125635,26.268151,17.55663071,46.0446754,-86.40037971,-16.0775173,16.87297963,7.833358222,0,0,1,1,1,18.39711236,58.74497535,232,48,0
SITE_642,4G,Ericsson,Mumbai,97.50375072,2.182097994,118.1504401,25.36544044,79.30191056,38.17769124,-75.66430223,-14.03746593,-1.619396113,10.968411,0,5,0,1,1,76.3853738,13.86711233,92,32,0
SITE_643,4G,Ericsson,UPW,91.61965436,3.333859549,102.6867514,9.742388732,66.71575764,82.27031615,-71.24324165,-7.118505943,28.31179306,13.16531952,2,3,1,1,0,59.04101185,79.78201568,14,172,0
SITE_644,4G,Nokia,Delhi,82.04336893,0.471637131,116.2873304,6.299595714,98.9641436,7.475521724,-112.2852253,-10.0991836,22.67705723,14.07651087,3,2,1,1,0,14.0361029,43.42736493,294,20,0
SITE_645,3G,Nokia,Chennai,74.75872434,3.740023682,49.59182035,42.26323626,40.987723,70.3741582,-118.8971406,-8.287000255,8.08747544,5.584167881,1,5,0,0,0,90.20943333,54.78294857,168,54,0
SITE_646,5G,Nokia,Chennai,96.45976509,4.063568099,76.34790096,31.09252563,15.55861477,81.6623136,-78.62168882,-10.36079047,14.69844138,2.901653998,2,1,1,0,1,12.02445756,11.75628015,243,119,1
SITE_647,5G,Ericsson,Delhi,94.7133427,3.534189279,120.4937354,16.96540462,76.09150318,42.94013925,-101.9164923,-8.378928771,-3.343641445,4.31696289,3,7,0,1,0,61.28207615,84.88588015,148,160,1
SITE_648,5G,Ericsson,Delhi,91.65164658,4.836317938,38.71849309,10.39507465,56.9560077,51.80869178,-82.44096516,-19.95168339,-3.55702651,11.86640089,0,0,0,1,1,43.15435303,82.21923689,22,72,1
SITE_649,4G,Nokia,Delhi,78.14641142,4.133260287,37.77481353,28.21936673,29.18835383,85.27941347,-110.9673247,-4.174731546,3.777941729,14.60077901,1,8,1,1,1,55.09615264,53.46224239,75,96,0
SITE_650,4G,Huawei,Mumbai,82.07339912,4.515468639,84.90238823,29.61204517,80.35560901,23.0435888,-91.8575972,-18.11435608,19.13955748,7.529510643,0,7,1,0,1,24.18927761,56.18493065,179,125,0
SITE_651,5G,Nokia,Mumbai,73.08244757,4.667855417,80.91671903,11.14268646,28.33799373,49.21146206,-89.73451524,-13.09376537,24.82517117,5.27494499,0,0,0,0,0,66.92993593,66.40137699,292,192,0
SITE_652,5G,Huawei,Mumbai,75.67118574,4.006739959,45.92805821,42.71888165,33.45954893,45.35129581,-84.89533102,-6.892347706,14.5715058,7.008668147,1,9,0,1,1,91.37477202,31.17559171,252,144,1
SITE_653,5G,Huawei,UPE,93.49049912,3.37129421,48.22096933,5.128953942,18.32756989,26.96337507,-89.20979902,-12.60107779,13.62464589,5.267384025,3,8,1,1,0,46.25832866,27.75324982,197,20,1
SITE_654,4G,Nokia,Chennai,91.45116157,0.028592907,45.28754866,18.44856117,45.94890511,74.58042458,-90.25855379,-3.903676622,9.080833683,4.590825325,3,1,1,1,1,52.06624498,63.92183573,272,57,0
SITE_655,4G,Nokia,Chennai,87.80457289,2.329128766,116.869249,34.33883627,47.70363015,81.46605055,-100.0359508,-12.05098788,0.655928459,9.312510534,1,2,1,1,0,26.58305035,18.35379569,208,186,1
SITE_656,4G,Nokia,UPW,96.87180178,2.855811493,99.52562551,14.43189783,56.31056113,71.46426928,-115.7291858,-5.126030105,-0.857606454,1.220303725,1,1,0,0,1,85.26811854,46.32496038,127,53,0
SITE_657,4G,Ericsson,Mumbai,87.49799553,1.520151362,125.7004916,41.55608454,73.80678404,21.60551167,-114.6287882,-6.215922073,21.62379164,4.633731481,2,7,1,0,0,92.40569646,49.42083392,62,168,0
SITE_658,5G,Huawei,UPE,84.00904,1.590522235,146.4435891,37.2535235,91.54908358,12.37363402,-93.97330354,-3.323232852,27.4626243,10.25934909,2,1,0,0,1,75.76671966,40.50695815,205,66,1
SITE_659,5G,Ericsson,UPE,80.21112239,4.805797079,73.75382296,39.66211938,22.3960689,56.46278125,-98.65241233,-4.248687727,11.03991257,1.448877748,0,9,1,0,0,53.84961519,24.82145406,116,88,1
SITE_660,4G,Ericsson,Chennai,98.21345517,4.458554326,14.6706128,6.836220258,14.89132885,9.853054643,-89.03191172,-4.73189481,18.08059806,2.164825431,1,1,0,0,1,91.11171421,38.42530115,132,158,0
SITE_661,3G,Nokia,Mumbai,72.48146385,4.245895028,11.97338501,7.886809272,11.66781102,62.19020053,-101.7097098,-7.562726211,27.00601778,5.107546027,3,0,0,0,1,18.84650498,37.00458028,40,60,0
SITE_662,5G,Ericsson,UPW,97.92662116,2.030059009,47.87143069,15.03721315,22.92592403,50.08605873,-78.72539451,-13.7610315,-1.846022847,13.28926718,0,6,1,1,1,48.06417739,49.94125397,238,124,0
SITE_663,4G,Nokia,Mumbai,94.8014398,0.068492752,140.2189655,26.38578109,69.21545372,61.33678728,-68.16271068,-18.19586788,21.96685086,11.70840624,0,1,0,1,0,53.38451361,63.97446733,51,94,0
SITE_664,4G,Huawei,Delhi,73.89789774,0.401111232,80.86589297,37.65278776,75.47293702,55.16451576,-102.0682087,-8.293034112,16.58859095,1.310192812,0,9,0,0,1,49.27247778,87.45880988,119,154,1
SITE_665,4G,Nokia,Mumbai,86.94953073,1.560981841,44.40904483,41.99001365,80.78551422,40.92971841,-108.4209595,-3.362880617,15.95230126,8.023979434,0,4,0,0,1,77.21764585,21.53306081,259,124,0
SITE_666,4G,Ericsson,Delhi,95.99643945,0.078714565,62.8791852,35.51243048,31.93373907,22.07456031,-113.0291655,-7.647724565,5.238914997,4.845624916,3,4,0,0,1,65.33626019,79.8413688,227,77,0
SITE_667,4G,Ericsson,Delhi,87.15427491,0.08574891,91.79629057,46.5012472,37.53053319,30.98468154,-83.02475757,-4.211600722,18.93626742,10.08103923,0,2,0,1,0,16.39926193,32.73424003,128,73,0
SITE_668,4G,Nokia,UPW,97.21599465,4.583016508,99.67770043,37.19843197,53.4821181,49.58254881,-93.36864053,-6.32681988,22.81792142,11.10175436,1,2,1,1,1,36.18061766,57.3098216,164,213,1
SITE_669,4G,Nokia,Chennai,98.2895145,3.530792511,27.31832892,16.00712646,15.68647872,60.40878796,-108.719057,-17.22705052,-1.049964227,13.08007608,2,2,1,1,1,35.51691635,53.73895584,100,181,1
SITE_670,4G,Ericsson,Mumbai,82.67153567,1.54477995,146.6695931,13.98898293,65.00273709,71.25605644,-80.811796,-15.7635359,13.67325008,7.655827319,3,5,0,1,0,55.90689735,54.55587349,111,102,1
SITE_671,3G,Huawei,Delhi,81.31940984,0.663222888,83.99197291,35.11343006,98.53615303,70.20951107,-111.091009,-14.18828477,-1.455718665,14.92230124,1,3,1,0,1,31.23125759,67.86868894,124,6,0
SITE_672,4G,Huawei,Mumbai,98.08963462,2.558178589,24.67480608,10.45065787,42.47256802,87.67854318,-86.74195765,-17.13957245,25.54009068,14.7198055,1,2,0,1,0,15.55445926,40.53506446,105,57,1
SITE_673,5G,Nokia,Chennai,90.25420183,0.026730804,134.5771117,5.54302573,77.75627276,29.29652314,-88.3710971,-10.11192734,12.76728529,13.35033414,1,1,0,0,1,63.83143991,35.52799706,107,123,0
SITE_674,4G,Huawei,Chennai,73.48068044,4.692068719,15.82257251,27.07892087,55.0030524,11.0444102,-75.94633193,-3.41734109,23.27879912,9.048172932,2,2,1,1,0,81.59332447,78.22676585,170,11,0
SITE_675,3G,Ericsson,UPE,71.26875248,2.074075597,136.6216378,41.26043692,21.50306599,34.38083952,-116.6934216,-7.055199832,7.882997318,6.572090125,2,3,0,1,0,88.84472859,27.60760322,190,232,1
SITE_676,4G,Nokia,Chennai,86.93887153,2.011674776,149.5020202,5.967612281,62.40137039,68.18003039,-66.72762409,-12.80242527,-0.622262061,6.101408342,2,5,0,1,0,92.53205759,24.41968298,36,209,0
SITE_677,4G,Ericsson,UPW,97.90512896,1.952968038,106.5626109,39.80267487,36.98868416,42.23949034,-77.82049643,-19.92342382,-3.547524347,1.169746501,1,3,0,1,1,75.30051616,11.24859493,70,152,0
SITE_678,3G,Ericsson,Delhi,95.32746107,0.346641652,116.7148471,40.76702821,13.09628876,74.5120166,-107.0324401,-14.67430781,4.852836727,4.488442961,2,7,1,0,1,17.57321855,26.84622256,183,226,0
SITE_679,3G,Huawei,UPE,90.27543239,3.191611199,53.90891129,24.631426,67.14367571,51.69274104,-108.9956791,-11.04509211,3.548179513,11.06331529,0,2,1,0,0,81.78006418,51.48251467,271,162,0
SITE_680,3G,Nokia,UPW,74.17347547,3.665018098,141.5286436,3.808205191,87.30391144,84.03229642,-94.10038715,-14.48773514,14.61231909,9.450849399,2,2,0,0,1,40.9964066,53.08070984,41,79,0
SITE_681,4G,Nokia,Mumbai,77.62694151,3.380626988,81.80852509,9.554902711,41.02927902,85.56839257,-70.94608023,-18.11240631,-4.239140668,13.82991065,3,2,0,0,1,70.69201824,30.3536393,205,99,1
SITE_682,4G,Huawei,Delhi,96.2653368,0.692177467,111.1963248,35.66388748,45.12659925,10.89088301,-69.42300041,-12.47299573,13.21996905,1.700311737,1,7,0,0,0,52.81412045,15.7819336,53,199,0
SITE_683,5G,Ericsson,Chennai,75.4842171,2.89420084,138.9956188,35.8771193,90.19195147,43.79514238,-88.77263447,-15.69470211,8.71201097,3.173872444,1,3,0,0,0,79.57455203,69.57126371,279,191,0
SITE_684,3G,Ericsson,Delhi,78.35318225,2.847422421,146.4010965,45.01940848,83.2247932,56.82357021,-68.35134824,-4.5430496,15.19927945,12.04941305,0,0,0,0,0,43.29551596,70.63802788,172,198,1
SITE_685,5G,Ericsson,Mumbai,73.88801954,4.34205394,125.8146317,29.55162118,74.34575412,26.74916597,-119.6733774,-18.27017302,19.58461349,6.019106837,2,1,1,1,0,10.56144297,89.8269117,267,244,1
SITE_686,5G,Ericsson,UPE,90.28324694,1.895638292,48.93753851,7.081261018,32.39173574,39.60152625,-117.8895221,-19.16440531,17.19321808,2.656834672,2,9,1,0,1,55.11413398,82.00236564,137,7,0
SITE_687,4G,Nokia,UPE,98.31946916,1.857429718,145.1493899,6.94933037,91.91949895,62.602931,-65.29070438,-19.90965912,29.46255293,14.95030707,3,1,1,1,1,20.41614992,84.08496516,180,188,0
SITE_688,5G,Nokia,UPE,78.06904095,3.092635294,96.07733203,36.33548551,23.89741818,24.27240929,-73.48008421,-14.42281536,-0.160712964,12.02150424,0,2,1,0,1,91.89658691,73.85630606,15,83,0
SITE_689,4G,Huawei,Chennai,84.26219824,3.165363267,139.9431591,10.00544859,66.40934675,56.168415,-92.9576365,-8.773423751,10.04079531,6.722374515,3,5,0,1,1,52.42667592,59.24022827,205,21,0
SITE_690,4G,Huawei,UPW,89.03019219,2.346426137,103.0352287,17.09088948,12.59210625,64.28306539,-74.78339211,-7.582966201,9.869075783,12.52686468,3,7,0,0,1,54.82029145,20.28367661,7,116,0
SITE_691,4G,Nokia,UPW,99.98398745,2.215296812,49.54964947,24.87338834,67.93478257,12.69218644,-62.6616323,-12.29455138,9.59686213,10.52845418,1,0,1,1,1,86.65391415,59.7850638,218,56,0
SITE_692,5G,Nokia,Delhi,73.14424195,2.470738353,58.653556,2.213479001,34.94299167,47.28999186,-73.67462857,-8.366412942,18.23294372,12.05964663,1,8,1,0,0,61.21267206,14.47646883,36,11,0
SITE_693,4G,Ericsson,Chennai,84.95712399,4.305226498,84.81840768,13.19213232,50.47092795,27.36180254,-69.45771997,-13.88146138,12.14398212,12.41288929,2,0,0,0,1,32.24564395,80.8239289,52,116,0
SITE_694,4G,Ericsson,UPE,81.5536036,2.305834506,119.552152,20.98659082,41.07380969,66.57284026,-74.36360512,-8.64729426,13.11013959,2.186201566,2,9,1,0,1,31.64851552,48.54570683,256,137,0
SITE_695,5G,Huawei,UPE,95.97460496,4.69965896,51.10746994,14.70217961,25.54810806,21.11221823,-109.9073345,-19.30986825,10.13245973,9.721620428,3,1,0,0,1,50.14207849,65.79782656,203,230,0
SITE_696,4G,Nokia,Mumbai,84.27903193,2.520018818,89.06101909,7.682146046,65.97827111,80.84022282,-69.98555342,-13.35719926,29.70948114,1.094997742,2,2,0,1,0,82.9947406,14.1794931,93,229,0
SITE_697,5G,Huawei,Mumbai,73.32932574,4.746003466,55.11562407,36.67260063,89.37779996,41.6300136,-108.2934708,-6.55555548,27.46464721,1.608387448,3,6,0,0,0,76.52564067,52.73987383,113,58,0
SITE_698,4G,Nokia,UPE,89.03272436,4.164159509,123.2865637,40.8442351,96.31758181,21.83025758,-66.44332032,-6.348897482,5.770346628,13.65572013,2,8,1,0,1,91.64665275,34.10107183,295,65,0
SITE_699,4G,Ericsson,UPE,93.12341855,1.812156613,72.6755736,13.61646983,27.31117268,42.23185269,-92.48100612,-7.825470759,-1.094212633,8.385892099,2,2,1,1,0,11.46975106,32.79746126,112,113,0
SITE_700,5G,Huawei,Chennai,70.08643755,4.318207106,16.12480989,38.94655524,74.56354967,39.74321984,-79.38139486,-16.52794345,24.39176534,11.3026278,1,7,1,0,0,29.14934621,41.17247318,44,20,0
SITE_701,4G,Huawei,UPW,95.76870056,0.550316421,29.07761561,19.89212466,69.79054299,41.45811156,-90.16554913,-15.79751298,29.9009588,12.73901387,1,8,1,1,1,12.2186937,10.05115687,56,233,1
SITE_702,4G,Nokia,Mumbai,75.58069,4.625235877,13.8601768,25.82760375,40.90400106,54.77270995,-114.3605442,-3.066491637,5.241311291,14.29421475,1,9,1,1,1,72.59712745,47.33287054,116,199,0
SITE_703,4G,Ericsson,UPW,86.56208094,3.158217575,77.39892717,42.94405267,11.71892794,49.29976662,-102.5566615,-18.24257388,7.522472404,13.17093987,1,6,0,0,1,17.67503202,48.92533469,299,191,0
SITE_704,4G,Huawei,Chennai,82.47392502,0.271953743,20.41890812,37.74773041,72.08121226,17.73105619,-60.97608876,-16.92873412,27.95716135,7.766360282,0,3,1,0,0,13.98976862,79.05047327,72,51,0
SITE_705,3G,Ericsson,UPE,91.5896145,3.221283618,21.55029555,40.45072571,95.09453745,10.57422117,-62.3571149,-17.78955365,19.88953313,5.703584303,1,3,0,1,0,55.55049864,45.88204863,193,52,0
SITE_706,4G,Huawei,UPW,81.13484844,4.871238271,141.4519977,7.705413163,66.89081097,67.00031314,-100.7707861,-14.42986562,5.347341612,3.162905307,0,3,0,0,1,42.03362409,39.08450351,213,239,1
SITE_707,3G,Ericsson,UPE,96.0928953,0.349003273,131.5349855,4.416251866,49.17634518,52.57598205,-60.22219175,-16.4270108,15.33662719,6.604500755,1,5,0,1,0,69.35912049,89.57976411,69,125,0
SITE_708,4G,Nokia,UPE,91.91489083,2.773438549,70.55255654,44.77683173,57.26385047,35.51506529,-69.26692827,-11.53930469,28.04803528,6.130910108,2,3,1,0,0,48.83138525,55.69706597,66,247,0
SITE_709,5G,Huawei,Delhi,89.43139513,3.738971749,147.9417715,20.00387921,27.96659269,73.71041491,-83.34243003,-11.90764798,23.41345874,8.834047787,3,4,1,0,0,43.28011363,47.80905669,262,68,0
SITE_710,5G,Huawei,UPW,93.88721787,4.051292933,5.027046585,15.10610423,77.54897474,37.98497031,-117.5925228,-4.674404469,20.96414498,10.31713172,2,8,1,1,1,43.29504039,49.67486676,138,54,1
SITE_711,5G,Ericsson,UPW,92.62069105,2.069137327,94.02702116,36.51011646,77.1777847,72.65703262,-65.91319023,-19.40942089,20.79487091,14.69655667,2,6,1,0,1,83.46887424,74.7345038,126,217,1
SITE_712,4G,Ericsson,UPE,71.07816025,1.020832796,94.38208572,41.98436423,23.09655703,30.98927084,-86.55424324,-14.5620472,1.23071135,11.19740661,0,7,1,0,1,40.57030857,37.25410952,175,45,0
SITE_713,4G,Huawei,Chennai,81.84203062,0.211711394,71.3292431,43.26199147,89.01805442,11.19185029,-67.89143093,-9.856815836,23.86384337,10.01247945,1,4,1,0,1,35.0057415,41.13283701,214,204,0
SITE_714,4G,Nokia,Delhi,97.92421892,2.898630785,62.55745608,16.48385992,34.22707655,84.27437397,-69.93425281,-9.718370049,4.664152136,5.69129408,3,4,1,1,1,35.46815693,70.46986875,93,26,1
SITE_715,3G,Ericsson,UPE,73.77172807,2.264555351,71.03055464,42.75840717,98.40304548,38.53684599,-70.01962709,-11.83785411,27.56283303,1.483054271,3,6,1,0,0,22.69407171,15.83869917,171,119,1
SITE_716,3G,Ericsson,Mumbai,92.11289651,4.743721976,65.16926323,3.005763274,44.46127126,72.37886869,-78.10956836,-6.133685806,7.762399685,5.033751804,1,7,0,1,0,82.46199655,79.21353265,32,186,0
SITE_717,3G,Ericsson,Mumbai,99.23775434,0.303024539,110.9214092,3.433413082,26.00956529,28.72725132,-102.5150917,-18.93372309,25.0181139,11.75827061,0,8,1,0,0,18.19677335,44.41621572,242,9,0
SITE_718,4G,Huawei,Delhi,71.56595887,3.426976717,24.62653807,31.55244056,41.65481002,59.94103453,-99.83038454,-6.136707985,4.318172308,3.873807171,0,1,0,1,0,86.7749664,56.50343804,67,149,0
SITE_719,5G,Huawei,Chennai,90.46581642,0.124831111,33.65768699,4.092212087,49.61622958,79.23142423,-101.4918472,-11.58917791,13.00844278,10.97063471,0,2,0,0,0,30.51209497,70.59809274,259,105,0
SITE_720,3G,Huawei,UPE,84.04462424,0.857170884,31.17514312,16.90584926,16.23769957,8.539741899,-118.79724,-17.72606818,-1.259014658,9.116917796,3,1,0,0,0,85.948414,31.2841538,45,82,0
SITE_721,4G,Huawei,UPW,87.37525766,2.267895,43.05823484,33.96504333,62.03965431,75.60404,-85.04586545,-4.94306747,18.1041616,3.405996177,0,9,0,1,1,76.17385911,81.22513667,33,235,0
SITE_722,4G,Nokia,Delhi,72.56024009,2.274362214,81.16247072,17.52607791,63.78691959,53.56330542,-78.06997977,-8.963110748,24.26277463,4.662747288,0,6,1,0,1,57.37887689,88.33799778,283,45,1
SITE_723,5G,Nokia,Chennai,71.29020856,3.428502715,21.12526836,9.800389291,76.50374098,56.63509908,-68.76804039,-17.21972332,20.14565485,7.948250449,3,1,1,1,0,65.25230035,49.54194891,84,96,0
SITE_724,5G,Huawei,UPW,90.00599982,4.551065174,130.8845478,14.78618047,12.62529031,49.46843007,-111.590074,-19.4279547,13.31404795,6.857245872,3,1,0,0,1,34.32596817,84.9549892,55,227,1
SITE_725,3G,Nokia,Mumbai,94.69928289,3.195160795,48.11742204,23.42119128,58.7114393,79.33038378,-87.34901106,-17.60113598,-3.420944249,11.89989387,2,1,0,1,0,56.68057529,10.0902898,116,213,0
SITE_726,4G,Ericsson,Mumbai,93.46046005,4.767675489,28.56800818,24.29390691,14.76166899,8.691835365,-119.5195116,-9.650434677,27.67043525,11.281665,3,3,0,0,0,31.31626107,81.53902637,94,167,1
SITE_727,5G,Ericsson,UPW,86.31417184,4.408078199,102.9650899,39.36701134,73.1029798,27.18741328,-114.2943811,-16.951964,19.6921342,9.044043049,1,0,1,1,1,41.20455325,34.88362558,233,172,0
SITE_728,4G,Ericsson,Delhi,72.99600463,2.922498978,10.52251359,37.75750824,15.01551871,79.4398158,-116.7472953,-16.16202773,21.10524834,12.51184596,3,1,0,0,1,73.81962997,34.91963398,154,26,0
SITE_729,4G,Huawei,Mumbai,90.64133332,4.168959755,94.89544191,23.38407242,92.05550635,68.94938472,-76.47131796,-19.57262466,22.81382014,8.87737357,3,2,0,1,0,26.95393074,28.24710918,247,241,0
SITE_730,4G,Ericsson,UPE,77.25666651,3.212888052,106.2387724,42.43770011,73.18743102,6.499838615,-115.1364262,-7.710178572,21.17101991,14.50144959,0,6,1,1,1,80.49614143,35.36111209,142,180,0
SITE_731,3G,Nokia,UPW,97.33206108,0.392789155,36.16289705,6.597619791,55.66507886,48.94553407,-77.01282111,-6.223805204,10.43906574,4.041137388,2,9,0,0,0,38.82945683,27.0787667,139,57,1
SITE_732,5G,Huawei,UPW,95.14796079,3.702823616,11.08479065,13.51231416,49.7353531,50.01367786,-105.0225177,-6.453580995,20.67676403,10.99784791,0,0,1,1,0,52.89529648,82.4695285,93,97,0
SITE_733,5G,Nokia,Mumbai,91.28148901,0.474542206,57.72857704,41.57084671,21.76053674,39.07498149,-67.33722236,-17.83134143,16.87593757,6.179217849,2,5,1,1,0,89.77644388,81.92189818,19,14,0
SITE_734,4G,Ericsson,Delhi,98.46537867,2.970413903,19.29616339,19.52170789,36.18994506,30.27843323,-71.2110007,-4.643880834,24.89057168,4.905526722,0,2,0,0,0,66.31300672,18.17690519,178,150,0
SITE_735,3G,Ericsson,UPE,70.94265465,3.513201029,21.8892882,49.07789638,88.20631945,62.94661229,-62.53018695,-8.571259899,23.08609354,3.525424664,1,2,0,0,0,63.10437016,21.42867431,94,231,1
SITE_736,4G,Ericsson,Delhi,92.08601275,0.332638041,41.86787856,23.84641079,91.40075304,22.6621895,-66.97427907,-4.74201342,-3.551896614,8.735048668,0,3,0,0,1,69.04469548,78.96149112,217,240,0
SITE_737,3G,Huawei,Chennai,79.90728338,1.15397327,47.84284907,39.80484553,10.06729375,72.91062778,-64.00023485,-12.39827142,8.261048162,4.016572058,0,3,1,0,0,87.63002049,41.91502167,65,212,0
SITE_738,4G,Nokia,Chennai,97.18197657,4.578361161,81.84569945,20.71304503,63.47227523,73.25815867,-68.47545621,-12.57176736,-3.784934674,3.80491192,1,6,1,0,1,27.36623383,23.54173419,224,246,0
SITE_739,4G,Huawei,Mumbai,78.0002559,3.081572461,103.3668234,21.82272243,74.73705481,40.29722219,-78.39708596,-6.662879182,-1.427377633,14.86744667,1,2,1,0,0,60.19170852,50.85355219,65,53,0
SITE_740,4G,Huawei,Mumbai,91.74569498,1.231430094,90.95178643,19.76127422,65.68722842,29.10158093,-109.7844509,-18.41393646,16.04937527,12.22446384,3,7,0,1,1,41.03544689,43.33344399,170,75,1
SITE_741,4G,Ericsson,Mumbai,96.32941059,3.453398856,26.51224891,36.23470541,17.35117884,29.12964544,-103.6975489,-11.14514138,25.58376374,11.47587548,0,7,0,1,0,6.066976389,27.5329243,16,162,0
SITE_742,5G,Huawei,Chennai,71.24970455,2.9838821,29.95247471,27.82837632,29.59524089,45.99476254,-107.236382,-5.781467994,-0.806133445,12.11684876,1,6,0,1,1,16.27708068,67.66017746,220,23,0
SITE_743,5G,Huawei,Delhi,81.92942739,2.5078785,132.4215412,47.24512746,32.53062406,66.1642341,-83.78485274,-5.886726428,10.78812506,14.56492023,1,1,0,0,0,34.24927057,60.50314499,81,59,0
SITE_744,4G,Ericsson,Delhi,92.86927096,4.880934875,85.96108568,13.29362551,84.85521682,35.50383873,-89.78280372,-3.745741442,26.88076167,9.025873643,3,4,0,0,0,55.84999741,17.97292908,236,192,0
SITE_745,3G,Huawei,Mumbai,83.64756669,3.417268887,131.1409858,5.927573872,51.68794927,56.85368436,-67.97520017,-8.12936591,23.50053443,4.083414284,2,5,0,1,1,84.3327299,84.03093715,116,219,0
SITE_746,4G,Ericsson,UPE,78.01757889,1.877205548,58.87424414,20.26981277,53.81453907,37.51117915,-62.83962801,-16.4678993,13.18837638,13.07093497,1,9,1,1,1,76.20027064,54.67759726,70,204,0
SITE_747,5G,Ericsson,Delhi,76.59416046,4.00036716,94.08800108,31.21892267,94.14037419,30.88447108,-95.70840662,-19.65523465,22.00500038,11.39823021,1,3,1,0,1,54.80003052,30.01635897,186,213,0
SITE_748,3G,Ericsson,Chennai,73.94554801,4.422916465,80.93119533,43.17914791,67.33773,7.113058853,-89.6189668,-11.84993142,13.29428209,6.800316373,0,9,1,1,1,11.64833761,26.50334521,208,25,0
SITE_749,5G,Ericsson,UPW,95.7138868,0.626102798,51.27290602,17.96364745,90.88009314,5.332698988,-61.70901859,-11.26703428,0.533231805,7.62997298,3,4,0,0,1,30.73156614,20.87583851,210,30,0
SITE_750,4G,Huawei,UPW,87.2606621,1.002764889,73.13772894,33.03555081,51.08579698,24.31265262,-103.4256635,-15.91553606,-0.634236037,6.757533579,0,8,1,0,1,38.00377831,43.97099251,290,32,0
SITE_751,3G,Ericsson,UPW,72.29154835,1.081135046,77.86117714,18.15973537,23.44926327,39.54453438,-72.45655348,-17.8801434,1.592888122,14.01919024,2,6,1,1,0,60.95454667,20.84328105,109,171,0
SITE_752,5G,Ericsson,UPE,81.47740971,3.456059047,34.11179134,31.24375957,93.69420347,77.35719923,-106.4856059,-10.03446117,7.282273324,5.809442561,3,1,1,0,0,10.84312607,43.26531301,246,165,1
SITE_753,4G,Huawei,Mumbai,81.03200952,3.015197775,50.67650399,44.3555894,51.28346041,72.87116065,-79.11239307,-7.007653542,27.56852437,14.4887799,0,0,0,0,0,52.71741991,21.90163426,239,44,1
